"CLAVE","CVE_GEOEST","INDICE","NOM_LOC","NOM_MUN","CAT_POLI","ORI_MODIF"
"2785","010070075","6","","","","Localidad de una vivienda."
"2785","010070075","7","Don Chón Durón","Rincón de Romos","Indefinida","Censo de 2000."
"2785","010070075","8","Don Chón Durón","Rincón de Romos","Indefinida","Conteo de 2005."
"2785","010070075","9","Don Chon Durón","Rincón de Romos","Indefinida","Censo de 2010."
"2786","010070077","1","El Bajío","Rincón de Romos","Rancho","Censo de 1980."
"2786","010070077","2","El Bajío","Rincón de Romos","Indefinida","Censo de 1990."
"2786","010070077","3","","","","Baja de la localidad."
"2786","010070077","4","El Bajío","Rincón de Romos","Indefinida","Conteo de 1995."
"2786","010070077","5","","","","Localidad rehabilitada."
"2786","010070077","6","","","","Localidad de dos viviendas."
"2786","010070077","7","La Misión","Rincón de Romos","Indefinida","Censo de 2000."
"2786","010070077","8","","","","Cambio de nombre de la localidad."
"2786","010070077","9","","","","Localidad no habitada."
"2786","010070077","10","La Misión","Rincón de Romos","Indefinida","Conteo de 2005."
"2786","010070077","11","La Misión","Rincón de Romos","Indefinida","Censo de 2010."
"2787","010070078","1","Cuatro Ciénegas","Rincón de Romos","Rancho","Censo de 1980."
"2787","010070078","2","","","","Localidad no habitada."
"2787","010070078","3","Cuatro Ciénegas","Rincón de Romos","Indefinida","Censo de 1990."
"2787","010070078","4","Rancho 4 Ciénegas","Rincón de Romos","Indefinida","Conteo de 1995."
"2787","010070078","5","","","","Cambio de nombre de la localidad."
"2787","010070078","6","Rancho 4 Ciénegas","Rincón de Romos","Indefinida","Censo de 2000."
"2787","010070078","7","Rancho 4 Ciénegas","Rincón de Romos","Indefinida","Conteo de 2005."
"2787","010070078","8","Rancho 4 Ciénegas","Rincón de Romos","Indefinida","Censo de 2010."
"2788","010070082","1","Romualda","Rincón de Romos","Granja","Censo de 1980."
"2788","010070082","2","Romualda","Rincón de Romos","Indefinida","Censo de 1990."
"2788","010070082","3","","","","Localidad de una vivienda."
"2788","010070082","4","Santa Julia (Las Palmitas)","Rincón de Romos","Indefinida","Conteo de 1995."
"2788","010070082","5","","","","Cambio de nombre de la localidad."
"2788","010070082","6","","","","Localidad de dos viviendas."
"2788","010070082","7","Santa Julia (Las Palmitas)","Rincón de Romos","Indefinida","Censo de 2000."
"2788","010070082","8","","","","Localidad no habitada."
"2788","010070082","9","Santa Julia (Las Palmitas)","Rincón de Romos","Indefinida","Conteo de 2005."
"2788","010070082","10","Santa Julia (Las Palmitas)","Rincón de Romos","Indefinida","Censo de 2010."
"2788","010070082","11","","","","Localidad no habitada."
"2789","010070083","1","Granja Yeya","Rincón de Romos","Granja","Censo de 1980."
"2789","010070083","2","Granja Yeya","Rincón de Romos","Indefinida","Censo de 1990."
"2789","010070083","3","","","","Localidad de una vivienda."
"2789","010070083","4","Granja Yeya","Rincón de Romos","Indefinida","Conteo de 1995."
"2789","010070083","5","","","","Localidad de una vivienda."
"2789","010070083","6","Granja Yeya","Rincón de Romos","Indefinida","Censo de 2000."
"2789","010070083","7","Granja Yeya","Rincón de Romos","Indefinida","Conteo de 2005."
"2789","010070083","8","Granja Yeya","Rincón de Romos","Indefinida","Censo de 2010."
"2790","010070085","1","La Cuchilla","Rincón de Romos","Granja","Censo de 1980."
"2790","010070085","2","La Cuchilla","Rincón de Romos","Indefinida","Censo de 1990."
"2790","010070085","3","","","","Localidad de una vivienda."
"2790","010070085","4","La Cuchilla","Rincón de Romos","Indefinida","Conteo de 1995."
"2790","010070085","5","","","","Baja de la localidad."
"2791","010070088","1","Los Medina","Rincón de Romos","Rancho","Censo de 1980."
"2791","010070088","2","Los Medina","Rincón de Romos","Indefinida","Censo de 1990."
"2791","010070088","3","","","","Baja de la localidad."
"2792","010070089","1","María Elena","Rincón de Romos","Granja","Censo de 1980."
"2792","010070089","2","","","","Localidad no habitada."
"2792","010070089","3","María Elena","Rincón de Romos","Indefinida","Censo de 1990."
"2792","010070089","4","Granja Cristy","Rincón de Romos","Indefinida","Conteo de 1995."
"2792","010070089","5","","","","Cambio de nombre de la localidad."
"2792","010070089","6","Granja Cristy","Rincón de Romos","Indefinida","Censo de 2000."
"2792","010070089","7","Granja Cristy","Rincón de Romos","Indefinida","Conteo de 2005."
"2792","010070089","8","Granja Cristy","Rincón de Romos","Indefinida","Censo de 2010."
"2793","010070090","1","Mezquite Grande","Rincón de Romos","Rancho","Censo de 1980."
"2793","010070090","2","El Gallo (Mezquite Grande)","Rincón de Romos","Indefinida","Censo de 1990."
"2793","010070090","3","","","","Cambio de nombre de la localidad."
"2793","010070090","4","","","","Localidad de una vivienda."
"2793","010070090","5","El Gallo (Mezquite Grande)","Rincón de Romos","Indefinida","Conteo de 1995."
"2793","010070090","6","","","","Baja de la localidad."
"2794","010070091","1","Ojo de Agua","Rincón de Romos","Rancho","Censo de 1980."
"2794","010070091","2","Ojo de Agua (El Novillo)","Rincón de Romos","Indefinida","Censo de 1990."
"2794","010070091","3","","","","Localidad de una vivienda."
"2794","010070091","4","Ojo de Agua (El Novillo)","Rincón de Romos","Indefinida","Conteo de 1995."
"2794","010070091","5","","","","Localidad de dos viviendas."
"2794","010070091","6","Ojo de Agua (El Novillo)","Rincón de Romos","Indefinida","Censo de 2000."
"2794","010070091","7","","","","Localidad no habitada."
"2794","010070091","8","Ojo de Agua (El Novillo)","Rincón de Romos","Indefinida","Conteo de 2005."
"2794","010070091","9","","","","Localidad no habitada."
"2794","010070091","10","Ojo de Agua (El Novillo)","Rincón de Romos","Indefinida","Censo de 2010."
"2795","010070097","1","El Colomo","Rincón de Romos","Rancho","Censo de 1980."
"2795","010070097","2","El Colomo","Rincón de Romos","Rancho","Censo de 1990."
"2795","010070097","3","","","","Baja de la localidad."
"2796","010070100","1","Estancia de los Villalpando","Rincón de Romos","Rancho","Censo de 1980."
"2796","010070100","2","Estancia de los Villalpando","Rincón de Romos","Indefinida","Censo de 1990."
"2796","010070100","3","","","","Localidad de una vivienda."
"2796","010070100","4","Estancia de los Villalpando","Rincón de Romos","Indefinida","Conteo de 1995."
"2796","010070100","5","","","","Baja de la localidad."
"2796","010070100","6","Estancia de los Villalpando","Rincón de Romos","Indefinida","Censo de 2000."
"2796","010070100","7","","","","Localidad rehabilitada."
"2796","010070100","8","Estancia de los Villalpando","Rincón de Romos","Indefinida","Conteo de 2005."
"2796","010070100","9","","","","Localidad no habitada."
"2796","010070100","10","Estancia de los Villalpando","Rincón de Romos","Indefinida","Censo de 2010."
"2796","010070100","11","","","","Baja de la localidad."
"2797","010070101","1","Túnel de Potrerillos","Rincón de Romos","Rancho","Censo de 1980."
"2797","010070101","2","Túnel de Potrerillos","Rincón de Romos","Indefinida","Censo de 1990."
"2797","010070101","3","Túnel de Potrerillo","Rincón de Romos","Indefinida","Conteo de 1995."
"2797","010070101","4","","","","Cambio de nombre de la localidad."
"2797","010070101","5","Túnel de Potrerillo","Rincón de Romos","Indefinida","Censo de 2000."
"2797","010070101","6","Túnel de Potrerillo","Rincón de Romos","Indefinida","Conteo de 2005."
"2797","010070101","7","Túnel de Potrerillo","Rincón de Romos","Indefinida","Censo de 2010."
"2798","010070102","1","El Sauz Bajo","Rincón de Romos","Rancho","Censo de 1980."
"2798","010070102","2","El Sauz Bajo","Rincón de Romos","Indefinida","Censo de 1990."
"2798","010070102","3","","","","Baja de la localidad."
"2799","010070103","1","El Tinaco","Rincón de Romos","Rancho","Censo de 1980."
"2799","010070103","2","El Tinaco","Rincón de Romos","Indefinida","Censo de 1990."
"2799","010070103","3","","","","Localidad de una vivienda."
"2799","010070103","4","El Tinaco","Rincón de Romos","Indefinida","Conteo de 1995."
"2799","010070103","5","","","","Baja de la localidad."
"2800","010070105","1","Los Puentes","Rincón de Romos","Rancho","Censo de 1980."
"2800","010070105","2","Los Puentes","Rincón de Romos","Indefinida","Censo de 1990."
"2800","010070105","3","","","","Baja de la localidad."
"2801","010070108","1","La Casita","Rincón de Romos","Rancho","Censo de 1980."
"2801","010070108","2","La Casita","Rincón de Romos","Indefinida","Censo de 1990."
"2801","010070108","3","La Casita","Rincón de Romos","Indefinida","Conteo de 1995."
"2801","010070108","4","La Casita","Rincón de Romos","Indefinida","Censo de 2000."
"2801","010070108","5","La Casita","Rincón de Romos","Indefinida","Conteo de 2005."
"2801","010070108","6","","","","Localidad no habitada."
"2801","010070108","7","La Casita","Rincón de Romos","Indefinida","Censo de 2010."
"2802","010070111","1","Granja Candelaria","Rincón de Romos","Indefinida","Conteo de 1995."
"2802","010070111","2","Granja Candelaria","Rincón de Romos","Indefinida","Censo de 2000."
"2802","010070111","3","Granja Candelaria","Rincón de Romos","Indefinida","Conteo de 2005."
"2802","010070111","4","Granja Candelaria","Rincón de Romos","Indefinida","Censo de 2010."
"2803","010070112","1","El Salitrillo","Rincón de Romos","Indefinida","Censo de 1990."
"2803","010070112","2","El Salitrillo","Rincón de Romos","Indefinida","Conteo de 1995."
"2803","010070112","3","El Salitrillo","Rincón de Romos","Indefinida","Censo de 2000."
"2803","010070112","4","El Salitrillo","Rincón de Romos","Indefinida","Conteo de 2005."
"2803","010070112","5","El Salitrillo","Rincón de Romos","Indefinida","Censo de 2010."
"2804","010070113","1","Peña Blanca","Rincón de Romos","Rancho","Censo de 1970."
"2804","010070113","2","Peña Blanca","Rincón de Romos","Rancho","Censo de 1980."
"2804","010070113","3","Peña Blanca","Rincón de Romos","Indefinida","Censo de 1990."
"2804","010070113","4","Peña Blanca","Rincón de Romos","Indefinida","Conteo de 1995."
"2804","010070113","5","Peña Blanca","Rincón de Romos","Indefinida","Censo de 2000."
"2804","010070113","6","Peña Blanca","Rincón de Romos","Indefinida","Conteo de 2005."
"2804","010070113","7","Peña Blanca","Rincón de Romos","Indefinida","Censo de 2010."
"2805","010070114","1","El Ajolote","Rincón de Romos","Indefinida","Censo de 1990."
"2805","010070114","2","","","","Localidad de una vivienda."
"2805","010070114","3","El Ajolote","Rincón de Romos","Indefinida","Conteo de 1995."
"2805","010070114","4","","","","Baja de la localidad."
"2806","010070115","1","Alejandro Hornedo González","Rincón de Romos","Indefinida","Censo de 1990."
"2806","010070115","2","","","","Localidad de una vivienda."
"2806","010070115","3","Alejandro Hornedo González","Rincón de Romos","Indefinida","Conteo de 1995."
"2806","010070115","4","","","","Baja de la localidad."
"2807","010070116","1","Altavista","Rincón de Romos","Indefinida","Censo de 1990."
"2807","010070116","2","","","","Localidad de una vivienda."
"2807","010070116","3","Altavista","Rincón de Romos","Indefinida","Conteo de 1995."
"2807","010070116","4","","","","Localidad de una vivienda."
"2807","010070116","5","Altavista","Rincón de Romos","Indefinida","Censo de 2000."
"2807","010070116","6","Altavista","Rincón de Romos","Indefinida","Conteo de 2005."
"2807","010070116","7","Altavista","Rincón de Romos","Indefinida","Censo de 2010."
"2808","010070117","1","Las Amapolas","Rincón de Romos","Indefinida","Censo de 1990."
"2808","010070117","2","Granja el Rocío","Rincón de Romos","Indefinida","Conteo de 1995."
"2808","010070117","3","","","","Cambio de nombre de la localidad."
"2808","010070117","4","","","","Localidad de una vivienda."
"2808","010070117","5","Granja Rocío","Rincón de Romos","Indefinida","Censo de 2000."
"2808","010070117","6","Granja Rocío","Rincón de Romos","Indefinida","Conteo de 2005."
"2808","010070117","7","","","","Localidad no habitada."
"2808","010070117","8","Granja Rocío","Rincón de Romos","Indefinida","Censo de 2010."
"2809","010070118","1","Andrés Valdivia","Rincón de Romos","Indefinida","Censo de 1990."
"2809","010070118","2","","","","Localidad de una vivienda."
"2809","010070118","3","Andrés Valdivia","Rincón de Romos","Indefinida","Conteo de 1995."
"2809","010070118","4","","","","Baja de la localidad."
"2810","010070119","1","Las Añejas","Rincón de Romos","Indefinida","Censo de 1990."
"2810","010070119","2","Las Añejas","Rincón de Romos","Indefinida","Conteo de 1995."
"2810","010070119","3","","","","Localidad de una vivienda."
"2810","010070119","4","Las Añejas","Rincón de Romos","Indefinida","Censo de 2000."
"2810","010070119","5","","","","Baja de la localidad."
"2811","010070120","1","Apolonio Esparza Rodríguez","Rincón de Romos","Indefinida","Censo de 1990."
"2811","010070120","2","Rancho Apolonio Esparza","Rincón de Romos","Indefinida","Conteo de 1995."
"2811","010070120","3","","","","Cambio de nombre de la localidad."
"2811","010070120","4","Rancho Apolonio Esparza","Rincón de Romos","Indefinida","Censo de 2000."
"2811","010070120","5","Rancho Apolonio Esparza","Rincón de Romos","Indefinida","Conteo de 2005."
"2811","010070120","6","Rancho Apolonio Esparza","Rincón de Romos","Indefinida","Censo de 2010."
"2812","010070121","1","El Aporreadero","Rincón de Romos","Indefinida","Censo de 1990."
"2812","010070121","2","","","","Localidad de una vivienda."
"2812","010070121","3","El Aporreadero","Rincón de Romos","Indefinida","Conteo de 1995."
"2812","010070121","4","","","","Baja de la localidad."
"2812","010070121","5","El Aporreadero","Rincón de Romos","Indefinida","Censo de 2010."
"2813","010070122","1","Los Arcos","Rincón de Romos","Indefinida","Censo de 1990."
"2813","010070122","2","","","","Localidad de una vivienda."
"2813","010070122","3","Los Arcos","Rincón de Romos","Indefinida","Conteo de 1995."
"2813","010070122","4","","","","Localidad de una vivienda."
"2813","010070122","5","Los Arcos","Rincón de Romos","Indefinida","Censo de 2000."
"2813","010070122","6","Los Arcos","Rincón de Romos","Indefinida","Conteo de 2005."
"2813","010070122","7","Las Palmas","Rincón de Romos","Indefinida","Censo de 2010."
"2814","010070124","1","Buenavista","Rincón de Romos","Indefinida","Censo de 1990."
"2814","010070124","2","Buena Vista","Rincón de Romos","Indefinida","Conteo de 1995."
"2814","010070124","3","","","","Cambio de nombre de la localidad."
"2814","010070124","4","Buena Vista","Rincón de Romos","Indefinida","Censo de 2000."
"2814","010070124","5","Buena Vista","Rincón de Romos","Indefinida","Conteo de 2005."
"2814","010070124","6","Buena Vista","Rincón de Romos","Indefinida","Censo de 2010."
"2815","010070125","1","Las Bugambilias","Rincón de Romos","Indefinida","Censo de 1990."
"2815","010070125","2","","","","Localidad de una vivienda."
"2815","010070125","3","Granja Bugambilias","Rincón de Romos","Indefinida","Conteo de 1995."
"2815","010070125","4","","","","Cambio de nombre de la localidad."
"2815","010070125","5","Granja Bugambilias","Rincón de Romos","Indefinida","Censo de 2000."
"2815","010070125","6","Granja Bugambilias","Rincón de Romos","Indefinida","Conteo de 2005."
"2815","010070125","7","Granja Bugambilias","Rincón de Romos","Indefinida","Censo de 2010."
"2815","010070125","8","","","","Localidad no habitada."
"2816","010070127","1","El Canal","Rincón de Romos","Indefinida","Censo de 1990."
